chequeo,severidad,ambito,anio,entidad,cultivo,valor,detalle,accion_propuesta
B2_valor_implicito_alto,media,emision,2023,COAHUILA,ALFALFA,339332,"339,332 MXN/ha (sup 50 ha; suma 16,966,600): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,COAHUILA,CEBOLLA,2544990,"2,544,990 MXN/ha (sup 10 ha; suma 25,449,900): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,COAHUILA,CHILE,258548,"258,548 MXN/ha (sup 43 ha; suma 11,040,000): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,COAHUILA,NOGAL,280490,"280,490 MXN/ha (sup 1,697 ha; suma 476,122,715): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,COAHUILA,PAPA,304944,"304,944 MXN/ha (sup 121 ha; suma 37,023,300): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,COAHUILA,PIMIENTO MORON,282101,"282,101 MXN/ha (sup 44 ha; suma 12,482,960): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,COLIMA,ZARZAMORA,300000,"300,000 MXN/ha (sup 12 ha; suma 3,570,000): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,DURANGO,CHILE,233154,"233,154 MXN/ha (sup 189 ha; suma 44,147,649): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,DURANGO,TOMATE,2833802,"2,833,802 MXN/ha (sup 16 ha; suma 45,340,828): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,GUANAJUATO,AGAVE,485131,"485,131 MXN/ha (sup 652 ha; suma 316,150,373): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,GUANAJUATO,ARANDANO,1001604,"1,001,604 MXN/ha (sup 336 ha; suma 336,849,364): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,GUANAJUATO,CEBOLLA,340514,"340,514 MXN/ha (sup 407 ha; suma 138,435,988): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,GUANAJUATO,CHILE,4871264,"4,871,264 MXN/ha (sup 148 ha; suma 722,700,786): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,GUANAJUATO,ESPARRAGO,361958,"361,958 MXN/ha (sup 747 ha; suma 270,237,561): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,GUANAJUATO,FRAMBUESA,580628,"580,628 MXN/ha (sup 154 ha; suma 89,358,635): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,GUANAJUATO,FRESA,1438199,"1,438,199 MXN/ha (sup 522 ha; suma 750,135,987): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,GUANAJUATO,LECHUGA,4904717,"4,904,717 MXN/ha (sup 184 ha; suma 903,252,689): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,GUANAJUATO,PEPINO,681370,"681,370 MXN/ha (sup 16 ha; suma 11,242,610): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,GUANAJUATO,PIMIENTO MORON,2453065,"2,453,065 MXN/ha (sup 101 ha; suma 247,367,042): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,GUANAJUATO,TOMATE,1386420,"1,386,420 MXN/ha (sup 95 ha; suma 131,987,198): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,GUANAJUATO,ZARZAMORA,453649,"453,649 MXN/ha (sup 68 ha; suma 31,074,952): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,HIDALGO,TOMATE,576194,"576,194 MXN/ha (sup 93 ha; suma 53,626,369): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,JALISCO,AGAVE,287891,"287,891 MXN/ha (sup 3,998 ha; suma 1,150,940,235): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,JALISCO,ARANDANO,26293736,"26,293,736 MXN/ha (sup 1,328 ha; suma 34,908,352,283): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,JALISCO,FRAMBUESA,1352783,"1,352,783 MXN/ha (sup 1,029 ha; suma 1,391,377,959): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,JALISCO,FRESA,570581,"570,581 MXN/ha (sup 139 ha; suma 79,196,691): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,JALISCO,PAPAYO,233047,"233,047 MXN/ha (sup 252 ha; suma 58,674,308): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,JALISCO,PEPINO,253819,"253,819 MXN/ha (sup 15 ha; suma 3,926,575): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,JALISCO,PIMIENTO MORON,3579055,"3,579,055 MXN/ha (sup 40 ha; suma 142,947,473): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,JALISCO,TOMATE,2082235,"2,082,235 MXN/ha (sup 189 ha; suma 392,959,481): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,JALISCO,ZARZAMORA,2502429,"2,502,429 MXN/ha (sup 411 ha; suma 1,028,398,319): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,MEXICO,AGUACATE,339824,"339,824 MXN/ha (sup 135 ha; suma 45,927,223): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,MEXICO,TOMATE,397690,"397,690 MXN/ha (sup 27 ha; suma 10,574,572): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,MICHOACAN,AGAVE,200747,"200,747 MXN/ha (sup 313 ha; suma 62,809,815): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,MICHOACAN,ARANDANO,1480277,"1,480,277 MXN/ha (sup 221 ha; suma 327,333,592): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,MICHOACAN,CARTAMO,232046,"232,046 MXN/ha (sup 16 ha; suma 3,712,736): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,MICHOACAN,FRAMBUESA,1156583,"1,156,583 MXN/ha (sup 138 ha; suma 159,862,880): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,MICHOACAN,PEPINO,882074,"882,074 MXN/ha (sup 117 ha; suma 102,946,906): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,MICHOACAN,TOMATE,1282958,"1,282,958 MXN/ha (sup 171 ha; suma 219,103,649): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,MICHOACAN,ZARZAMORA,493392,"493,392 MXN/ha (sup 447 ha; suma 220,546,276): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,NAYARIT,PINA,2261139,"2,261,139 MXN/ha (sup 14 ha; suma 30,525,381): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,NAYARIT,TABACO,458897,"458,897 MXN/ha (sup 24,000 ha; suma 11,013,402,820): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,NUEVO LEON,LIMONERO,512815,"512,815 MXN/ha (sup 15 ha; suma 7,692,232): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,NUEVO LEON,PAPA,255048,"255,048 MXN/ha (sup 1,272 ha; suma 324,403,505): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,NUEVO LEON,PAPAYO,222222,"222,222 MXN/ha (sup 84 ha; suma 18,666,666): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,NUEVO LEON,TOMATE,476582,"476,582 MXN/ha (sup 183 ha; suma 87,000,023): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,NUEVO LEON,ZANAHORIA,252716,"252,716 MXN/ha (sup 17 ha; suma 4,397,267): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,OAXACA,AGAVE,2367751,"2,367,751 MXN/ha (sup 630 ha; suma 1,491,185,770): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,OAXACA,LITCHI,275707,"275,707 MXN/ha (sup 80 ha; suma 22,056,580): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,OAXACA,MAGUEY,541174,"541,174 MXN/ha (sup 70 ha; suma 37,882,176): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,OAXACA,MANGO,241816,"241,816 MXN/ha (sup 2,299 ha; suma 556,008,596): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,OAXACA,PAPAYO,384888,"384,888 MXN/ha (sup 144 ha; suma 55,581,708): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,OAXACA,PINA,1446296,"1,446,296 MXN/ha (sup 223 ha; suma 323,203,796): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,OAXACA,TOMATE,1765384,"1,765,384 MXN/ha (sup 15 ha; suma 26,110,029): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,PUEBLA,AGAVE,3108403,"3,108,403 MXN/ha (sup 1,275 ha; suma 3,962,219,395): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,PUEBLA,ARANDANO,1942613,"1,942,613 MXN/ha (sup 45 ha; suma 87,417,580): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,PUEBLA,NOPAL,821481,"821,481 MXN/ha (sup 22 ha; suma 17,998,640): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,PUEBLA,ROSAL,264743,"264,743 MXN/ha (sup 12 ha; suma 3,097,496): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,PUEBLA,TOMATE,740817,"740,817 MXN/ha (sup 100 ha; suma 73,740,885): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,PUEBLA,ZANAHORIA,587831,"587,831 MXN/ha (sup 18 ha; suma 10,580,960): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,QUERETARO,CHILE,799330,"799,330 MXN/ha (sup 20 ha; suma 15,586,934): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,QUERETARO,FRAMBUESA,405714,"405,714 MXN/ha (sup 18 ha; suma 7,100,000): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,QUERETARO,PIMIENTO MORON,799613,"799,613 MXN/ha (sup 25 ha; suma 19,950,356): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SAN LUIS POTOSI,ARANDANO,10709318,"10,709,318 MXN/ha (sup 20 ha; suma 214,186,358): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SAN LUIS POTOSI,CHILE,298484,"298,484 MXN/ha (sup 153 ha; suma 45,682,976): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SAN LUIS POTOSI,PEPINO,392785,"392,785 MXN/ha (sup 34 ha; suma 13,354,695): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SAN LUIS POTOSI,TOMATE,1815800,"1,815,800 MXN/ha (sup 296 ha; suma 537,059,119): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SINALOA,ARANDANO,6649739,"6,649,739 MXN/ha (sup 739 ha; suma 4,911,364,374): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SINALOA,CHILE,881668,"881,668 MXN/ha (sup 1,061 ha; suma 935,175,977): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SINALOA,MAIZ,261064,"261,064 MXN/ha (sup 286,443 ha; suma 74,779,859,765): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SINALOA,MAIZ DULCE,933163,"933,163 MXN/ha (sup 80 ha; suma 74,653,040): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SINALOA,PAPA,725115,"725,115 MXN/ha (sup 1,903 ha; suma 1,380,082,768): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SINALOA,PEPINO,2241984,"2,241,984 MXN/ha (sup 272 ha; suma 609,528,125): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SINALOA,PIMIENTO MORON,5561531,"5,561,531 MXN/ha (sup 453 ha; suma 2,520,708,188): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SINALOA,TOMATE,1802865,"1,802,865 MXN/ha (sup 635 ha; suma 1,143,989,861): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SINALOA,TOMATE CASCARA,474294,"474,294 MXN/ha (sup 208 ha; suma 98,653,187): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SINALOA,TRIGO,260744,"260,744 MXN/ha (sup 8,732 ha; suma 2,276,715,202): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SINALOA,ZARZAMORA,2046385,"2,046,385 MXN/ha (sup 30 ha; suma 61,596,182): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SONORA,CHILE,1468066,"1,468,066 MXN/ha (sup 371 ha; suma 544,094,612): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SONORA,DURAZNO,2897313,"2,897,313 MXN/ha (sup 92 ha; suma 266,755,586): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,ESPARRAGO,300278,"300,278 MXN/ha (sup 3,902 ha; suma 1,171,816,628): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,FRIJOL,396788,"396,788 MXN/ha (sup 2,043 ha; suma 810,816,991): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,FRIJOL EJOTERO,848330,"848,330 MXN/ha (sup 73 ha; suma 61,928,090): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SONORA,HIGUERA,2035992,"2,035,992 MXN/ha (sup 10 ha; suma 20,359,920): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SONORA,LIMONERO,1489545,"1,489,545 MXN/ha (sup 80 ha; suma 118,612,471): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,MAIZ DULCE,331939,"331,939 MXN/ha (sup 1,996 ha; suma 662,715,396): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,MAIZ ELOTERO,210952,"210,952 MXN/ha (sup 379 ha; suma 79,993,146): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SONORA,MANDARINA,1505400,"1,505,400 MXN/ha (sup 44 ha; suma 66,237,606): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,MELON,350369,"350,369 MXN/ha (sup 250 ha; suma 87,767,441): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,NARANJO,722199,"722,199 MXN/ha (sup 448 ha; suma 323,501,877): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,NOGAL,509006,"509,006 MXN/ha (sup 1,981 ha; suma 1,008,499,144): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,PALMERA DATILERA,342987,"342,987 MXN/ha (sup 166 ha; suma 56,994,157): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SONORA,PAPA,1147066,"1,147,066 MXN/ha (sup 1,049 ha; suma 1,202,768,034): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SONORA,PEPINO,1022547,"1,022,547 MXN/ha (sup 45 ha; suma 46,474,773): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SONORA,PIMIENTO MORON,1075409,"1,075,409 MXN/ha (sup 543 ha; suma 583,903,813): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,SOYA,305399,"305,399 MXN/ha (sup 80 ha; suma 24,431,904): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,SONORA,TOMATE,7230601,"7,230,601 MXN/ha (sup 511 ha; suma 3,693,246,383): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,TORONJA,775466,"775,466 MXN/ha (sup 144 ha; suma 111,403,511): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,SONORA,TRIGO,384465,"384,465 MXN/ha (sup 91,876 ha; suma 35,323,076,329): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,TABASCO,LIMONERO,432006,"432,006 MXN/ha (sup 219 ha; suma 94,609,294): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,TABASCO,PLATANO,2567894,"2,567,894 MXN/ha (sup 32 ha; suma 82,172,605): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,TAMAULIPAS,TOMATE,610884,"610,884 MXN/ha (sup 26 ha; suma 15,882,985): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,VERACRUZ,AGUACATE,744339,"744,339 MXN/ha (sup 225 ha; suma 167,327,371): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,VERACRUZ,PAPAYO,666844,"666,844 MXN/ha (sup 111 ha; suma 74,099,686): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2023,VERACRUZ,PINA,1351812,"1,351,812 MXN/ha (sup 4,589 ha; suma 6,203,571,894): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,VERACRUZ,TABACO,221167,"221,167 MXN/ha (sup 262 ha; suma 58,056,450): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,YUCATAN,PAPAYO,301770,"301,770 MXN/ha (sup 22 ha; suma 6,638,948): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,ZACATECAS,AJO,432323,"432,323 MXN/ha (sup 36 ha; suma 15,477,180): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,ZACATECAS,CALABAZA,355388,"355,388 MXN/ha (sup 12 ha; suma 4,275,318): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,ZACATECAS,ESPINACA,294151,"294,151 MXN/ha (sup 117 ha; suma 34,556,900): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,ZACATECAS,NOPAL,424165,"424,165 MXN/ha (sup 60 ha; suma 25,449,900): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2023,ZACATECAS,TOMATE,484767,"484,767 MXN/ha (sup 51 ha; suma 24,723,100): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,AGUASCALIENTES,CALABAZA,291074,"291,074 MXN/ha (sup 20 ha; suma 5,882,603): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,AGUASCALIENTES,COL,327575,"327,575 MXN/ha (sup 30 ha; suma 9,820,699): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,AGUASCALIENTES,COLIFLOR,272153,"272,153 MXN/ha (sup 59 ha; suma 16,067,923): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,AGUASCALIENTES,ESPINACA,291119,"291,119 MXN/ha (sup 90 ha; suma 26,151,236): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2024,AGUASCALIENTES,TOMATE,1443051,"1,443,051 MXN/ha (sup 79 ha; suma 113,827,898): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,AGUASCALIENTES,VID,290448,"290,448 MXN/ha (sup 22 ha; suma 6,398,563): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,BAJA CALIFORNIA,ALGODON,241924,"241,924 MXN/ha (sup 2,483 ha; suma 600,792,775): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2024,BAJA CALIFORNIA,FRAMBUESA,4333826,"4,333,826 MXN/ha (sup 133 ha; suma 577,265,651): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,BAJA CALIFORNIA,FRESA,835241,"835,241 MXN/ha (sup 364 ha; suma 304,361,898): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,BAJA CALIFORNIA,HIGUERA,737062,"737,062 MXN/ha (sup 17 ha; suma 12,530,053): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2024,BAJA CALIFORNIA,PALMERA DATILERA,2386623,"2,386,623 MXN/ha (sup 14 ha; suma 33,412,724): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,BAJA CALIFORNIA,TOMATE,452164,"452,164 MXN/ha (sup 231 ha; suma 104,368,449): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,BAJA CALIFORNIA SUR,ALFALFA,364536,"364,536 MXN/ha (sup 46 ha; suma 16,768,664): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2024,BAJA CALIFORNIA SUR,CEBOLLA,1367093,"1,367,093 MXN/ha (sup 12 ha; suma 17,088,666): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,BAJA CALIFORNIA SUR,MAIZ,743353,"743,353 MXN/ha (sup 485 ha; suma 360,318,226): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,BAJA CALIFORNIA SUR,TOMATE,256200,"256,200 MXN/ha (sup 70 ha; suma 18,000,612): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,CAMPECHE,PAPAYO,452727,"452,727 MXN/ha (sup 117 ha; suma 53,118,505): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2024,CHIAPAS,AGAVE,65982838,"65,982,838 MXN/ha (sup 33 ha; suma 2,165,556,728): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2024,CHIAPAS,CACAO,2198894,"2,198,894 MXN/ha (sup 294 ha; suma 646,474,934): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,CHIAPAS,CAFE,585163,"585,163 MXN/ha (sup 695 ha; suma 406,705,747): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,CHIAPAS,PAPAYO,221670,"221,670 MXN/ha (sup 164 ha; suma 36,243,014): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,CHIHUAHUA,ALFALFA,376498,"376,498 MXN/ha (sup 1,359 ha; suma 511,746,786): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,CHIHUAHUA,CHILE,634659,"634,659 MXN/ha (sup 1,238 ha; suma 785,517,218): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,CHIHUAHUA,FRIJOL,254110,"254,110 MXN/ha (sup 122 ha; suma 31,001,376): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,CHIHUAHUA,NOGAL,355902,"355,902 MXN/ha (sup 7,895 ha; suma 2,809,697,297): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,CHIHUAHUA,TOMATE,820841,"820,841 MXN/ha (sup 88 ha; suma 72,233,974): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2024,CHIHUAHUA,VID,1212402,"1,212,402 MXN/ha (sup 350 ha; suma 424,340,528): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,CIUDAD DE MEXICO,OTRO CULTIVO,255043,"255,043 MXN/ha (sup 740 ha; suma 188,732,000): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,COAHUILA,PAPA,310952,"310,952 MXN/ha (sup 68 ha; suma 21,222,500): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2024,COAHUILA,PEPINO,12529740,"12,529,740 MXN/ha (sup 25 ha; suma 313,243,500): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,COAHUILA,PIMIENTO MORON,345920,"345,920 MXN/ha (sup 32 ha; suma 10,982,960): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,COLIMA,ZARZAMORA,647221,"647,221 MXN/ha (sup 38 ha; suma 24,918,000): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,DURANGO,CHILE,239379,"239,379 MXN/ha (sup 442 ha; suma 105,899,035): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,DURANGO,TOMATE,419529,"419,529 MXN/ha (sup 12 ha; suma 4,824,585): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,GUANAJUATO,AGAVE,786549,"786,549 MXN/ha (sup 973 ha; suma 765,642,717): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,media,emision,2024,GUANAJUATO,ALFALFA,206283,"206,283 MXN/ha (sup 206 ha; suma 42,591,274): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2024,GUANAJUATO,ARANDANO,1136552,"1,136,552 MXN/ha (sup 218 ha; suma 248,097,880): posible sub-reporte de superficie o suma inflada",revisar
B2_valor_implicito_alto,alta,emision,2024,GUANAJUATO,CHILE,15981728,"15,981,728 MXN/ha (sup 62 ha; suma 990,547,517): posible sub-reporte de superficie o suma inflada",revisar
